2022-07-13 04:59:42,Oberion Ironthorn,16,135,Warrior Orc,Defeated
2022-04-16 15:50:53,Aryndis Moonshard,156,114,Unholy Death Knight,Defeated
2021-08-26 14:53:54,Aryndis Whitewolf,56,173,Black Widow,Captured
2022-08-13 22:59:19,Zephyra Snowfall,178,173,Black Widow,Captured
2021-06-03 13:59:52,Saphyra Bloodfang,163,108,Warrior Orc,Escaped
2023-06-25 10:19:25,Thorgath Ravenclaw,43,249,Silverback Gorilla,Captured
2022-12-02 06:01:52,Xyra Firetalon,210,18,Stone Sentinel,Defeated
2021-07-09 07:33:25,Xyphera Firetalon,268,88,Scourge Wight,Captured
2021-04-18 21:16:19,Oromis Darkbane,230,3,Necrotic Lich,Escaped
2022-08-30 14:51:11,Xyra Firetalon,210,85,Lunar Moth,Defeated
2021-08-06 17:41:05,Laelor Nightshade,4,181,Phantom Assassin,Defeated
2021-06-10 08:10:43,Lyrielle Frostclaw,97,125,Cyclops Brute,Escaped
2021-12-12 21:13:30,Thera Dragonfang,132,91,Corrupted Angel,Defeated
2023-08-10 04:50:48,Goromir Skullcrusher,272,242,Phantom Banshee,Defeated
2023-02-21 17:59:16,Serafelle Earthward,2,114,Unholy Death Knight,Captured
2021-11-30 04:39:42,Lyrielle Dreadbane,237,216,Mud Troll,Escaped
2021-09-07 03:27:51,Thaldor Shadowflame,187,189,Fire Salamander,Defeated
2023-06-19 22:52:15,Elanor Sunshield,243,8,Infernal Incubus,Escaped
2021-04-26 14:39:08,Raelan Leafwhisper,258,163,Phantom Banshee,Escaped
2022-03-21 09:18:47,Ulfrik Skyshard,1,88,Scourge Wight,Defeated
2023-02-01 00:53:18,Grundor Steelstrike,192,253,Spectral Warden,Escaped
2022-04-27 19:43:56,Daelis Shadowgale,76,91,Corrupted Angel,Captured
2021-11-25 14:27:41,Aerendir Earthstrider,122,33,Cursed Samurai,Defeated
2022-04-10 08:02:04,Elanor Sunshield,243,69,Corrupted Angel,Defeated
2021-05-07 00:26:39,Valdrick Frostclaw,216,245,Flamekeeper Elemental,Captured
2023-07-31 00:37:21,Aryndis Nightshade,134,14,Spectral Knight,Defeated
2023-09-10 23:46:14,Oberion Leafwhisper,104,173,Black Widow,Captured
2021-03-29 22:07:29,Jadefang Fellseeker,144,105,Cyclops Brute,Captured
2022-08-02 09:46:19,Belthorn Cragjaw,199,120,Ice Elemental,Escaped
2023-03-28 06:12:42,Grundor Steelstrike,192,116,Thunder Drake,Defeated
2022-04-06 13:19:51,Lythra Flamestrike,54,108,Warrior Orc,Defeated
2021-01-13 22:01:46,Faenar Starshield,31,242,Phantom Banshee,Defeated
2022-07-13 01:31:56,Drakan Seaspray,35,162,Swamp Leviathan,Escaped
2021-06-21 21:01:04,Ashara Frostbane,46,87,Lightning Jinn,Escaped
2021-05-13 23:42:12,Faelthorn Silverbow,107,55,Blazing Phoenix,Escaped
2021-03-11 18:42:20,Raelan Leafwhisper,258,77,Sand Elemental,Captured
2023-08-05 06:29:07,Xyphera Firetalon,268,14,Spectral Knight,Captured
2021-04-08 05:38:24,Drakan Seaspray,35,35,Vampire Lord,Captured
2021-02-22 16:55:00,Faelthorn Brightscale,173,228,Lunar Witch,Escaped
2022-09-26 03:07:40,Elandria Firethorn,158,112,Winged Serpent,Defeated
2023-04-03 06:14:33,Lyrielle Frostclaw,97,201,Ancient Wyrm,Escaped
2021-01-23 21:07:32,Xyra Whitewolf,135,227,Chained Spirit,Escaped
2022-07-27 07:14:40,Endora Dragonfang,115,97,Earthquake Worm,Defeated
2021-07-01 19:05:34,Illinor Silvermoon,197,88,Scourge Wight,Escaped
2022-03-09 06:09:46,Oromis Darkbane,230,204,Scourge Wight,Escaped
2021-03-14 04:07:37,Xirelle Darkfall,127,216,Mud Troll,Captured
2022-04-11 19:04:04,Lunarion Steelstrike,66,166,Wandering Yeti,Captured
2021-09-11 23:22:18,Delgath Earthstrider,116,126,Silverback Gorilla,Escaped
2021-12-22 17:01:13,Aryndis Leafwhisper,204,119,Swamp Leviathan,Defeated
2022-10-17 15:58:06,Thaelis Starshield,10,166,Wandering Yeti,Defeated
2022-04-06 20:56:59,Azalor Shadowgale,125,120,Ice Elemental,Captured
2021-03-21 02:34:55,Lyrielle Frostclaw,97,26,Fallen Archangel,Escaped
2022-07-18 09:49:19,Zyralor Ironthorn,29,166,Wandering Yeti,Escaped
2022-10-11 05:37:48,Gorgrim Fellseeker,128,245,Flamekeeper Elemental,Captured
2023-07-12 11:05:41,Zephyrix Firethorn,100,193,Chained Spirit,Escaped
2021-03-15 00:42:30,Thaldor Deathbringer,13,51,Dire Bat,Captured
2021-04-13 10:53:15,Aerendir Earthstrider,122,187,Silverback Gorilla,Escaped
2021-04-11 22:41:58,Aerendir Stoneshield,150,60,Skeletal Mage,Escaped
2022-07-28 04:49:41,Ulfrik Skyshard,1,239,Clockwork Guardian,Defeated
2022-11-14 05:23:25,Illinor Thunderclap,184,143,Poisonous Plant,Escaped
2023-01-26 12:10:14,Valeria Stormblade,222,95,Twisted Dryad,Escaped
2022-11-13 11:34:36,Aryndis Nightshade,134,171,Voracious Goblin,Captured
2022-02-24 20:30:55,Delgath Earthstrider,116,187,Silverback Gorilla,Defeated
2022-09-13 02:06:53,Veylan Seaspray,213,206,Alpha Wolf,Defeated
2023-08-14 05:48:44,Aryndis Leafwhisper,204,43,Fallen Archangel,Captured
2021-08-12 16:59:32,Selendis Swiftblade,200,3,Necrotic Lich,Captured
2022-11-14 22:28:19,Zyraziel Swiftblade,33,119,Swamp Leviathan,Defeated
2023-03-14 10:33:33,Jadefang Fellseeker,144,181,Phantom Assassin,Captured
2023-02-03 09:31:51,Solandria Stormblade,256,51,Dire Bat,Escaped
2022-02-15 03:23:30,Illinor Thunderclap,184,3,Necrotic Lich,Escaped
2021-06-25 15:17:41,Zaela Shadowgale,20,66,Lunar Moth,Defeated
2023-06-08 02:00:04,Lyrielle Dreadbane,237,224,Mystic Djinn,Defeated
2021-06-30 09:04:00,Aryndis Moonshard,156,10,Chained Spirit,Captured
2021-04-14 13:06:46,Grundor Steelstrike,192,72,Black Widow,Captured
2022-06-02 23:18:19,Zephyrix Firethorn,100,151,Shadow Stalker,Captured
2022-10-11 14:06:33,Quorlinn Moonshard,102,54,Ethereal Banshee,Defeated
2021-12-11 21:52:11,Aryndis Skyfury,82,192,Unholy Death Knight,Captured
2022-03-12 15:05:35,Drakan Seaspray,35,8,Infernal Incubus,Captured
2022-12-12 04:17:59,Valyndra Bloodfang,69,159,Fire Salamander,Defeated
2022-01-21 00:33:21,Saphyra Deathbringer,119,223,Shadow Wraith,Defeated
2021-04-13 06:11:22,Oromis Snowfall,63,3,Necrotic Lich,Defeated
2022-12-03 06:07:01,Faenar Earthshaker,176,201,Ancient Wyrm,Captured
2022-10-22 09:08:27,Gilean Oakheart,22,195,Twilight Satyr,Escaped
2023-05-12 05:05:26,Aryndis Nightshade,134,54,Ethereal Banshee,Captured
2023-03-03 17:07:19,Thorgath Ashenveil,143,97,Earthquake Worm,Defeated
2021-06-22 15:14:36,Selendis Ravenclaw,228,171,Voracious Goblin,Escaped
2022-05-30 09:37:32,Xyphera Leafwhisper,255,202,Scourge Wight,Captured
2023-01-26 20:46:17,Thundara Skullcrusher,248,216,Mud Troll,Defeated
2023-05-20 07:50:07,Morwyn Darkveil,225,145,Demonic Harbinger,Defeated
2022-08-10 18:06:55,Faelthorn Silverbow,107,10,Chained Spirit,Escaped
2021-11-09 02:55:32,Morwyn Darkveil,225,237,Phantom Banshee,Defeated
2023-07-28 22:36:48,Azalor Thundersong,65,171,Voracious Goblin,Escaped
2023-07-27 15:06:25,Oberion Leafwhisper,104,190,Silverback Gorilla,Defeated
2021-06-18 17:07:09,Selendis Earthshaker,251,151,Shadow Stalker,Escaped
2021-04-27 18:33:38,Aryndis Nightshade,134,228,Lunar Witch,Defeated
2021-09-01 14:11:01,Selendis Starshield,262,181,Phantom Assassin,Captured
2023-07-27 08:05:06,Morwyn Warclaw,55,7,Fire Salamander,Captured
2023-03-12 03:24:25,Endora Dragonfang,115,135,Warrior Orc,Captured
2021-10-22 02:48:30,Elandria Deathbringer,198,143,Poisonous Plant,Escaped
2021-11-27 15:55:26,Thorgath Ashenveil,143,79,Enchanted Treant,Escaped
2023-04-20 16:19:06,Illinor Thunderclap,184,212,Twisted Dryad,Escaped
2021-06-18 15:36:45,Aryndis Leafwhisper,204,201,Ancient Wyrm,Defeated
2022-08-12 19:50:14,Drakan Seaspray,35,108,Warrior Orc,Captured
2021-03-11 04:08:17,Valdrick Frostclaw,216,189,Fire Salamander,Captured
2023-02-14 16:00:07,Zephyrix Firethorn,100,153,Banshee Queen,Defeated
2022-05-24 10:52:05,Belthorn Ashmantle,250,110,Forest Spirit,Defeated
2021-03-02 01:28:44,Xyphera Firetalon,268,224,Mystic Djinn,Escaped
2022-10-23 01:56:09,Oromis Nightshade,96,10,Chained Spirit,Defeated
2022-02-23 02:59:43,Lythor Bearclaw,130,85,Lunar Moth,Defeated
2022-11-16 07:12:29,Delgath Earthstrider,116,137,Earthquake Worm,Defeated
2021-12-07 21:09:30,Faenar Starshield,31,44,Black Widow,Escaped
2021-11-05 19:24:39,Illinor Thundersong,265,112,Winged Serpent,Captured
2021-02-17 06:22:45,Zaela Shadowgale,20,185,Demonic Harbinger,Captured
2021-08-26 06:41:04,Ulfrik Fellseeker,223,88,Scourge Wight,Defeated
2023-07-16 03:07:04,Valyndra Earthstrider,240,155,Radiant Valkyrie,Captured
2022-10-10 01:48:33,Morwyn Darkveil,225,15,Golden Gryphon,Defeated
2021-06-28 22:21:44,Endora Darkfall,90,125,Cyclops Brute,Defeated
2023-01-20 06:10:42,Zephyrix Firethorn,100,202,Scourge Wight,Defeated
2021-10-05 15:20:53,Lyrielle Frostclaw,97,231,Necrotic Lich,Escaped
2021-03-25 07:23:16,Veyla Brightscale,155,3,Necrotic Lich,Escaped
2022-08-22 05:47:11,Kyrion Lightbringer,209,201,Ancient Wyrm,Escaped
2022-09-26 07:47:37,Zephyrix Iceshard,182,153,Banshee Queen,Captured
2023-07-22 06:09:57,Illinor Thunderclap,184,56,Black Widow,Captured
2022-07-17 20:45:01,Oromis Darkbane,230,215,Cybernetic Scorpion,Captured
2023-05-23 13:36:09,Runorin Darkveil,246,159,Fire Salamander,Escaped
2021-09-24 20:32:11,Elidora Grimspine,220,51,Dire Bat,Captured
2022-10-29 10:54:44,Runorin Darkveil,246,11,Dreaded Chimera,Captured
2022-09-09 01:40:05,Oberion Stoneshield,113,227,Chained Spirit,Escaped
2022-12-29 07:07:14,Lunarion Steelstrike,66,168,Death Reaper,Escaped
2023-02-23 04:32:38,Xirelle Darkfall,127,174,Magma Serpent,Escaped
2021-12-07 21:54:46,Orin Shadowheart,160,223,Shadow Wraith,Captured
2021-03-15 04:29:39,Xyra Firetalon,210,14,Spectral Knight,Captured
2023-03-11 21:13:37,Delgath Earthstrider,116,95,Twisted Dryad,Escaped
2022-05-10 10:23:25,Faelthorn Silverbow,107,88,Scourge Wight,Captured
2021-11-15 07:11:35,Lunarion Darkbane,181,135,Warrior Orc,Escaped
2023-06-10 17:44:49,Jadefang Fellseeker,144,69,Corrupted Angel,Defeated
2023-04-24 04:51:24,Orik Earthshaker,193,227,Chained Spirit,Defeated
2021-06-11 18:30:25,Zephyra Snowfall,178,16,Enchanted Treant,Captured
2021-02-28 18:39:34,Veyla Earthstrider,242,219,Stone Sentinel,Defeated
2021-09-29 13:38:44,Oromis Darkbane,230,33,Cursed Samurai,Escaped
2023-01-31 08:14:41,Thorgrim Stoneforge,190,81,Enchanted Treant,Captured
2022-02-16 21:07:12,Thorgrim Stoneforge,190,237,Phantom Banshee,Escaped
2022-11-23 02:41:21,Xyphera Firetalon,268,168,Death Reaper,Defeated
2023-05-23 07:23:40,Thorgrim Stoneforge,190,193,Chained Spirit,Defeated
2023-01-02 00:45:26,Aerendir Earthstrider,122,171,Voracious Goblin,Captured
2021-12-10 17:01:04,Thorgrim Skyshard,179,63,Golden Gryphon,Captured
2021-01-30 12:24:27,Lunarion Steelstrike,66,88,Scourge Wight,Escaped
2022-12-07 04:37:09,Elanor Sunshield,243,16,Enchanted Treant,Defeated
2022-07-02 04:09:57,Laelor Nightshade,4,38,Infernal Incubus,Escaped
2023-08-29 07:51:23,Oromis Nightshade,96,193,Chained Spirit,Defeated
2021-01-12 02:42:09,Zyralor Starshield,40,208,Illusionary Trickster,Defeated
2023-07-04 03:25:21,Runorin Darkveil,246,137,Earthquake Worm,Defeated
2022-11-09 02:27:43,Thaldor Shadowflame,187,148,Earthquake Worm,Captured
2022-12-30 01:38:47,Daelis Shadowgale,76,82,Corrupted Paladin,Captured
2023-08-15 00:01:23,Ulfrik Skyshard,1,197,Venomous Serpent,Captured
2023-07-04 18:40:47,Morwyn Duskheart,52,72,Black Widow,Captured
2021-03-13 19:54:59,Thorgrim Dreadbane,259,10,Chained Spirit,Defeated
2022-08-29 16:53:26,Lyrielle Frostclaw,97,105,Cyclops Brute,Escaped
2023-01-01 09:35:59,Zaela Shadowgale,20,106,Demonic Harbinger,Defeated
2021-09-02 01:11:40,Ulfrik Fellseeker,223,177,Stone Sentinel,Escaped
2022-07-16 14:35:56,Keldra Ravenclaw,226,95,Twisted Dryad,Defeated
2022-11-10 14:04:30,Oromis Nightshade,96,14,Spectral Knight,Captured
2022-07-27 01:13:35,Orik Stormstrike,48,23,Water Elemental,Escaped
2022-04-16 19:24:02,Valdrick Frostclaw,216,87,Lightning Jinn,Escaped
2022-02-27 12:26:07,Saphyra Skullcrusher,215,203,Mystic Djinn,Defeated
2022-01-19 20:59:37,Zaela Dragonfang,80,81,Enchanted Treant,Escaped
2021-12-30 10:15:36,Lunarion Darkbane,181,38,Infernal Incubus,Defeated
2021-02-28 23:22:24,Raelthorn Shadowgale,252,82,Corrupted Paladin,Escaped
2022-11-28 12:11:56,Raelis Bloodfang,138,5,Corrupted Alchemist,Defeated
2021-11-26 04:25:58,Zephyrix Iceshard,182,219,Stone Sentinel,Defeated
2022-03-06 21:06:09,Endora Firethorn,81,171,Voracious Goblin,Escaped
2022-02-02 10:54:00,Daelis Shadowgale,76,212,Twisted Dryad,Defeated
2023-04-02 19:20:14,Jadefang Fellseeker,144,101,Ice Elemental,Captured
2022-06-04 01:51:43,Veylan Seaspray,213,174,Magma Serpent,Captured
2021-04-25 19:15:53,Xyra Steelstrike,27,151,Shadow Stalker,Escaped
2023-06-02 21:41:00,Keldra Moonshard,166,23,Water Elemental,Defeated
2021-10-31 02:06:57,Belthorn Cragjaw,199,54,Ethereal Banshee,Defeated
2021-08-06 01:00:55,Oromis Snowfall,63,126,Silverback Gorilla,Captured
2022-04-21 18:34:25,Raelan Leafwhisper,258,214,Clockwork Guardian,Captured
2021-05-28 07:16:17,Oromis Darkbane,230,151,Shadow Stalker,Defeated
2021-04-25 08:23:52,Thorgrim Shadowgale,276,195,Twilight Satyr,Defeated
2022-06-23 21:59:59,Gorgrim Fellseeker,128,162,Swamp Leviathan,Captured
2021-06-29 01:26:30,Veyla Brightscale,155,103,Murderous Wendigo,Defeated
2022-11-23 09:09:37,Grundor Ironthorn,87,45,Harpy Scream,Captured
2022-09-02 07:56:48,Oberion Stoneshield,113,51,Dire Bat,Defeated
2023-08-12 11:23:38,Faenar Starshield,31,177,Stone Sentinel,Defeated
2021-11-08 15:41:59,Elandria Deathbringer,198,177,Stone Sentinel,Defeated
2022-03-14 04:02:20,Azalor Shadowgale,125,106,Demonic Harbinger,Captured
2021-07-03 14:12:43,Ulfrik Fellseeker,223,79,Enchanted Treant,Captured
2022-10-19 12:10:49,Elandria Shadowflame,49,197,Venomous Serpent,Escaped
2022-06-25 08:50:46,Laelor Nightshade,4,55,Blazing Phoenix,Captured
2021-07-29 20:36:29,Daelis Shadowgale,76,171,Voracious Goblin,Defeated
2023-02-24 07:16:26,Morwyn Darkveil,225,74,Cave Spider,Escaped
2023-08-29 17:34:54,Orik Earthshaker,193,114,Unholy Death Knight,Defeated
2023-07-14 22:23:42,Veyla Frostclaw,85,82,Corrupted Paladin,Captured
2023-05-07 02:05:15,Thaelis Starshield,10,15,Golden Gryphon,Captured
2021-07-14 05:22:22,Delgath Ravenclaw,241,7,Fire Salamander,Captured
2021-07-31 16:27:08,Gwynara Swiftwind,280,132,Twilight Satyr,Escaped
2022-04-26 12:09:06,Belthorn Ashmantle,250,171,Voracious Goblin,Escaped
2021-05-18 19:05:31,Xyphera Firetalon,268,87,Lightning Jinn,Defeated
2022-03-07 01:51:00,Endora Darkfall,90,253,Spectral Warden,Defeated
2022-08-06 15:37:28,Oberion Leafwhisper,104,155,Radiant Valkyrie,Defeated
2023-02-10 22:34:14,Zephyrix Firethorn,100,3,Necrotic Lich,Escaped
2023-02-13 16:34:47,Saphyra Moonshard,195,202,Scourge Wight,Captured
2023-06-08 06:43:08,Raelan Leafwhisper,258,158,Dark Sorcerer,Escaped
2021-07-29 18:25:18,Elanor Sunshield,243,231,Necrotic Lich,Escaped
2023-08-13 00:07:37,Orin Earthstrider,25,51,Dire Bat,Escaped
2021-11-27 14:13:53,Oromis Snowfall,63,168,Death Reaper,Defeated
2023-08-06 16:01:40,Daelis Shadowgale,76,28,Crimson Rogue,Captured
2023-02-02 02:24:51,Thaelis Firemantle,92,112,Winged Serpent,Defeated
2022-03-07 06:16:57,Thorgrim Dreadbane,259,214,Clockwork Guardian,Escaped
2021-02-20 00:37:58,Selendis Earthshaker,251,148,Earthquake Worm,Captured
2023-03-15 19:51:14,Orin Shadowheart,160,85,Lunar Moth,Captured
2021-05-05 06:18:37,Solandria Grimspine,140,22,Wandering Yeti,Captured
2022-04-25 11:48:41,Veyla Sunspire,79,168,Death Reaper,Defeated
2021-05-03 10:59:07,Illinor Thundersong,265,72,Black Widow,Defeated
2022-05-07 15:06:32,Orin Earthstrider,25,150,Black Widow,Defeated
2021-03-15 18:01:08,Delgath Earthstrider,116,159,Fire Salamander,Escaped
2023-03-13 15:13:53,Serafelle Earthward,2,157,Glacial Kraken,Captured
2021-06-15 03:17:05,Oromis Darkbane,230,215,Cybernetic Scorpion,Escaped
2023-08-20 02:50:12,Zaela Shadowgale,20,181,Phantom Assassin,Defeated
2022-07-08 08:56:21,Lyrielle Frostclaw,97,201,Ancient Wyrm,Defeated
2022-12-19 09:50:04,Aryndis Leafwhisper,204,155,Radiant Valkyrie,Escaped
2023-02-10 16:26:50,Veyla Brightscale,155,249,Silverback Gorilla,Captured
2022-04-12 11:30:25,Saphyra Bloodfang,163,81,Enchanted Treant,Defeated
2021-01-30 01:14:48,Zaela Dragonfang,80,224,Mystic Djinn,Defeated
2021-05-15 14:00:25,Aryndis Mistmantle,253,69,Corrupted Angel,Defeated
2022-03-24 18:55:09,Solandria Stormblade,256,19,Astral Naga,Escaped
2022-06-27 04:50:51,Xyra Whitewolf,135,250,Illusionary Trickster,Defeated
2022-09-11 06:18:12,Lythra Flamestrike,54,168,Death Reaper,Escaped
2021-10-16 22:04:54,Laelor Nightshade,4,163,Phantom Banshee,Escaped
2022-09-03 07:17:02,Illinor Silvermoon,197,72,Black Widow,Escaped
2022-12-03 18:07:22,Zaela Shadowgale,20,101,Ice Elemental,Defeated
2023-03-15 06:14:55,Aryndis Skyfury,82,38,Infernal Incubus,Captured
2023-01-05 18:00:05,Ulfrik Skyshard,1,242,Phantom Banshee,Defeated
2022-04-01 00:00:28,Xyphera Leafwhisper,255,86,Skeletal Mage,Escaped
2022-06-30 12:02:14,Raelan Leafwhisper,258,162,Swamp Leviathan,Defeated
2022-06-16 18:59:53,Laelor Nightshade,4,215,Cybernetic Scorpion,Escaped
2022-06-26 01:01:22,Thorgrim Shadowgale,276,32,Abyssal Fiend,Escaped
2022-07-27 23:24:22,Runorin Brightscale,239,163,Phantom Banshee,Captured
2021-09-07 06:02:38,Runorin Brightscale,239,99,Magma Serpent,Escaped
2022-04-28 07:46:11,Raelthorn Shadowgale,252,33,Cursed Samurai,Defeated
2022-07-19 16:00:36,Ulfrik Fellseeker,223,79,Enchanted Treant,Captured
2023-04-26 18:28:40,Runorin Brightscale,239,7,Fire Salamander,Captured
2023-01-04 08:31:47,Veylan Seaspray,213,72,Black Widow,Escaped
2022-03-18 22:49:53,Saphyra Bloodfang,163,129,Phantom Assassin,Captured
2022-03-23 02:28:46,Xyra Firetalon,210,99,Magma Serpent,Escaped
2022-02-21 23:21:00,Illinor Thundersong,265,79,Enchanted Treant,Captured
2021-07-28 16:50:11,Oromis Snowfall,63,155,Radiant Valkyrie,Captured
2022-05-04 05:11:41,Aerendir Stoneshield,150,72,Black Widow,Captured
2021-10-15 13:01:55,Aerendir Stoneshield,150,162,Swamp Leviathan,Captured
2022-12-29 19:26:20,Elanor Ironthorn,61,41,Armored Basilisk,Escaped
2021-09-06 16:08:07,Lunarion Steelstrike,66,106,Demonic Harbinger,Captured
2022-06-18 08:42:59,Endora Firethorn,81,89,Electric Eel,Escaped
2023-05-09 22:38:14,Orin Earthstrider,25,153,Banshee Queen,Escaped
2022-04-18 05:18:03,Oberion Stoneshield,113,127,Glacial Kraken,Defeated
2023-02-01 05:26:45,Xyphera Leafwhisper,255,77,Sand Elemental,Captured
2023-04-16 01:46:54,Delgath Earthstrider,116,56,Black Widow,Defeated
2021-12-14 15:43:15,Raelis Ravenclaw,186,18,Stone Sentinel,Captured
2021-07-05 02:32:58,Azalor Shadowgale,125,101,Ice Elemental,Escaped
2022-05-03 17:48:20,Aryndis Nightshade,134,216,Mud Troll,Defeated
2023-03-06 10:06:52,Xirelle Darkfall,127,202,Scourge Wight,Defeated
2021-06-25 18:40:43,Elandria Firethorn,158,86,Skeletal Mage,Defeated
2022-01-12 08:06:43,Drakan Seaspray,35,210,Twisted Dryad,Captured
2021-02-20 13:47:01,Drakan Seaspray,35,101,Ice Elemental,Defeated
2022-11-11 04:02:58,Oromis Nightshade,96,171,Voracious Goblin,Escaped
2023-08-30 18:33:49,Thaelis Starshield,10,245,Flamekeeper Elemental,Defeated
2021-11-20 23:08:58,Morwyn Warclaw,55,183,Cursed Mummy,Escaped
2021-09-01 15:33:25,Zaela Shadowheart,59,245,Flamekeeper Elemental,Escaped
2021-07-02 10:55:59,Thaldor Shadowflame,187,35,Vampire Lord,Captured
2023-01-15 05:17:36,Raelis Ravenclaw,186,157,Glacial Kraken,Captured
2022-12-07 19:32:56,Ulfrik Skyshard,1,137,Earthquake Worm,Escaped
2022-04-13 11:08:24,Runorin Grimspine,38,137,Earthquake Worm,Captured
2023-03-02 21:22:53,Faenar Earthshaker,176,23,Water Elemental,Escaped
2023-07-16 09:20:38,Veyla Earthstrider,242,168,Death Reaper,Captured
2022-10-12 22:55:31,Valyndra Earthstrider,240,45,Harpy Scream,Defeated
2023-04-01 02:03:59,Raelan Frostbite,7,89,Electric Eel,Escaped
2023-04-12 17:02:25,Azalor Shadowgale,125,108,Warrior Orc,Captured
2021-05-19 23:15:12,Illinor Thunderclap,184,223,Shadow Wraith,Escaped
2021-01-05 02:20:32,Azalor Shadowgale,125,7,Fire Salamander,Defeated
2022-07-08 09:36:46,Lunarion Steelstrike,66,253,Spectral Warden,Captured
2021-11-19 06:43:40,Gorgrim Fellseeker,128,74,Cave Spider,Captured
2021-06-27 15:20:44,Zaela Shadowgale,20,33,Cursed Samurai,Defeated
2022-04-01 16:28:40,Thorgal Shadowgale,201,204,Scourge Wight,Escaped
2023-07-29 21:31:47,Solandria Stormblade,256,155,Radiant Valkyrie,Defeated
2021-05-16 00:04:56,Isolde Runesong,93,58,Haunted Marionette,Defeated
2022-02-20 12:17:52,Zephyrix Firethorn,100,11,Dreaded Chimera,Defeated
2022-03-20 03:39:29,Thorgrim Stoneforge,190,193,Chained Spirit,Captured
2021-12-22 22:39:17,Valyndra Earthshaker,147,145,Demonic Harbinger,Captured
2021-07-06 14:03:56,Ulfrik Skyshard,1,129,Phantom Assassin,Captured
2023-08-10 02:38:14,Raelan Leafwhisper,258,238,Crimson Rogue,Defeated
2021-05-20 19:34:43,Laelor Nightshade,4,224,Mystic Djinn,Captured
2023-02-16 05:38:06,Keldra Moonshard,166,174,Magma Serpent,Escaped
2023-01-09 15:18:04,Xyra Firetalon,210,77,Sand Elemental,Escaped
2023-03-09 20:21:35,Illinor Silvermoon,197,168,Death Reaper,Escaped
2021-03-24 02:06:59,Azalor Shadowgale,125,28,Crimson Rogue,Captured
2021-06-23 18:51:41,Xirelle Darkfall,127,22,Wandering Yeti,Defeated
2022-04-26 15:58:43,Orin Earthstrider,25,8,Infernal Incubus,Defeated
2022-11-14 22:32:36,Thorgal Shadowgale,201,253,Spectral Warden,Defeated
2022-11-19 03:53:25,Orik Earthshaker,193,246,Astral Naga,Captured
2023-03-29 15:13:53,Aryndis Mistmantle,253,228,Lunar Witch,Defeated
2022-10-28 19:48:21,Selendis Earthshaker,251,56,Black Widow,Escaped
2022-01-25 04:38:30,Zyralor Starshield,40,189,Fire Salamander,Defeated
2023-06-06 04:36:21,Nymriel Whitewolf,218,242,Phantom Banshee,Escaped
2021-12-12 07:37:44,Veyla Sunspire,79,139,Night Stalker,Defeated
2021-04-14 00:06:41,Faenar Earthshaker,176,26,Fallen Archangel,Escaped
2022-04-05 23:34:57,Veyla Brightscale,155,43,Fallen Archangel,Escaped
2023-09-01 08:04:26,Oromis Nightshade,96,245,Flamekeeper Elemental,Defeated
2021-11-25 21:57:52,Elanor Ironthorn,61,242,Phantom Banshee,Defeated
2021-10-22 20:50:09,Azalor Thundersong,65,174,Magma Serpent,Defeated
2023-02-25 07:03:44,Aerendir Earthshaker,207,256,Spiked Behemoth,Defeated
2021-08-23 05:54:14,Lyrielle Frostclaw,97,239,Clockwork Guardian,Defeated
2022-08-23 00:05:10,Veyla Sunspire,79,120,Ice Elemental,Defeated
2022-02-21 11:27:29,Ulfrik Ragefang,88,253,Spectral Warden,Defeated
2023-06-27 23:29:29,Runorin Brightscale,239,238,Crimson Rogue,Defeated
2022-08-21 20:22:34,Ulfrik Ragefang,88,220,Royal Griffin,Captured
2023-01-10 14:22:46,Quorlinn Ironsong,244,48,Stone Sentinel,Defeated
2023-01-10 17:41:43,Solandria Stormblade,256,238,Crimson Rogue,Escaped
2022-04-18 06:00:16,Xyra Firetalon,210,81,Enchanted Treant,Captured
2023-01-14 03:21:25,Orik Earthshaker,193,237,Phantom Banshee,Escaped
2022-04-13 17:39:59,Selendis Ravenclaw,228,43,Fallen Archangel,Escaped
2022-05-15 21:25:58,Endora Dragonfang,115,208,Illusionary Trickster,Escaped
2021-05-10 19:08:40,Delgath Earthstrider,116,189,Fire Salamander,Defeated
2023-01-29 19:34:28,Elandria Deathbringer,198,129,Phantom Assassin,Defeated
2021-10-28 12:55:26,Orik Stormstrike,48,123,Flamekeeper Elemental,Captured
2023-04-20 11:04:10,Veyla Earthstrider,242,48,Stone Sentinel,Escaped
2023-07-15 21:27:25,Lunarion Darkbane,181,74,Cave Spider,Escaped
2022-10-22 05:19:56,Xyphera Leafwhisper,255,173,Black Widow,Defeated
2022-02-05 07:39:53,Quorlinn Ironsong,244,185,Demonic Harbinger,Captured
2022-11-18 08:34:07,Azalor Thundersong,65,177,Stone Sentinel,Escaped
2021-11-08 04:32:44,Ashara Frostbane,46,51,Dire Bat,Escaped
2022-05-11 17:31:01,Runorin Brightscale,239,245,Flamekeeper Elemental,Escaped
2022-12-27 11:58:49,Thaelis Firemantle,92,171,Voracious Goblin,Captured
2023-05-03 23:58:51,Saphyra Deathbringer,119,228,Lunar Witch,Captured
2021-11-11 21:38:14,Grundor Steelstrike,192,129,Phantom Assassin,Escaped
2022-09-29 16:53:59,Raelan Frostbite,7,97,Earthquake Worm,Captured
2021-04-14 04:26:57,Thorgal Shadowgale,201,91,Corrupted Angel,Captured
